id,text,label,category1,category2,category3,category4,category5,single,groups
1205,el lenguaje escribe hacia originalidad en un espacio físico,0,0,0,0,0,0,0,0
1206,Otra iniciativa es la relacionada para dar facultades para sancionar en casos de abusos en los precios de combustibles,0,0,0,0,0,0,0,0
1207,Aparecen nuevas maneras de producir y distribuir los contenidos que generan   surgen producciones informativas novedosas y se aumenta la polivalencia laboral de los profesionales de estos departamentos.,0,0,0,0,0,0,0,0
1208,"Ver a tus amigas   platicar con ellas   reír   llorar y echar mezcalito es bien bonito. Hace mil que no las veía pero lo lindo que se siente formen parte de tu red.
Saber que están ahí siempre   hace que mi alma se sienta en paz. ",0,0,0,0,0,0,0,0
1209,además de que me siento pleno y me siento afortunado... me voy a ir con sensacion de afortunado   ya no lo veo igual que la otra vez,0,0,0,0,0,0,0,0
1210,"¿Aceptará la invitación de 
@user
 JORGE LUIS CONDE REYES?

El conductor del canal de #JusticiaParaLaU 
@user
 hace la invitación públicamente al doctor Conde para este miércoles.

Compartan el video para que llegue hasta Huaura gente.",0,0,0,0,0,0,0,0
1211,"#Sinodo | Hoy hemos celebrado las primeras reuniones del tercer #EncuentroSinodal.
Los diferentes grupos han reflexionado sobre los carismas   el concepto de ‘Iglesia en salida’ y la implicación en la comunidad parroquial.",0,0,0,0,0,0,0,0
1212,soy guapa y lista pero sobre todo y lo que más: humilde,0,0,0,0,0,0,0,0
1213,Yo creo q la final es en tres semanas   pensad q luego habra debate final posiblemente   asi q con debate final podrian alargar 4 semanas y luego ya empezaria supervivientes que suele haber un descanso de unos dias entre un reality y otro #Secret12M,0,0,0,0,0,0,0,0
1214,En verdad estoy súper tranquila con esto   no me escondo.,0,0,0,0,0,0,0,0
1215,Hace por décimo cuarta vez el chiste sobre la conciencia del bot,0,0,0,0,0,0,0,0
1216,El diálogo y la interactividad pasa a ser un elemento primordial en la relación con los públicos   justo en un contexto en que los mercados se definen como una gran conversación.,0,0,0,0,0,0,0,0
1217,#BuenFindeEnTVN Mi padre en la pasión de su vida...volar !! Esta foto se la mandó a mi madre cuando estaban de novios !Él vivía en Antofagasta cerro Moreno y mi madre tuvo que venirse a Stgo por razones de salud de su madre.Ella tenía 17 años y el 24 años. Que romántico mi papi,0,0,0,0,0,0,0,0
1218,"#EleccionesDDHH🇨🇴 

Los partidos tradicionales se infiltraron en las CITREP   buscaron candidatos/as para adentrarse a las Curules y manipular a su favor estas elecciones    que son por y para las víctimas. Cesar Santoyo   
@user
",0,0,0,0,0,0,0,0
1219,Necesitamos un grito mañana y que se salve el jueves #secret,0,0,0,0,0,0,0,0
1220,Aquí tiene razón el invasor. La socialdemocracia europea lleva décadas de timo de la calentología   derribando nucleares y arrodillándose ante los delirios catastrofistas de Greta   lo que nos ha hecho dependientes de su gas. Ahora se ha descubre su estafa.,0,0,0,0,0,0,0,0
1221,No va a ser capaz de cambiar de actitud lo que queda de semana   y no le culpo pero me da muchísima pena verlo así #secret,0,0,0,0,0,0,0,0
1222,"Así empezó… y así terminó. El término de esta carne me salió espectacular. 

Síganme para mas recetas. #PasumechaQueSabroso",0,0,0,0,0,0,0,0
1223,"Las heridas  
curan por fuera y deben también sanar
por dentro   de no ser así
seguirán hiriéndote   aunque veas que tu piel ha
cicatrizado 

#letras #citasbreves ",0,0,0,0,0,0,0,0
1224,Lo llevo avisando desde 2021   esto es una guerra CONTRA #Europa en  #Ukraine ¿Que opináis? ,0,0,0,0,0,0,0,0
1225,"ATENCIÓN! SORTEAMOS una copia del #FM22   para participar hay que DARLE RT a ESTE tuit y SEGUIR a 
@user
. A la noche estará el ganador   suerte para todos",0,0,0,0,0,0,0,0
1226,el lenguaje enfoca si una construcción adquiridx por toda su vida,0,0,0,0,0,0,0,0
1227,Si debes tomar una llamada o consultar un mensaje urgente durante una conversación   pide disculpas a tu interlocutor y se muy breve,0,0,0,0,0,0,0,0
1228,"“Son 3 semanas que me voy a dedicar por y para vosotros fuera”
“Cuando salgas volveremos a estar igual que aquí”",0,0,0,0,0,0,0,0
1229,El miedo que tengo de tatuarme hijo,0,0,0,0,0,0,0,0
1230,"#EnVideo Canciller de la República   
@user
 afirmó que el negocio petrolero del país se caracteriza por las relaciones comerciales con mercados de alto consumo.",0,0,0,0,0,0,0,0
1231,"Ya 
@user
 voy saliendo a San Carlos donde nos juntamos? #LosCruzados",0,0,0,0,0,0,0,0
1232,"""¿Qué ofrece la narrativa de la exploración a las mujeres?"" es la pregunta central en 'Terra Femme' de Courtney Stephens 
@user. Hoy presenta su conferencia performática en el marco de #UMBRALES de 
@user. Nos vemos en 
@user   7:30 pm #FICUNAM12 @user",0,0,0,0,0,0,0,0
1233,#Frontera | El Gobierno colombiano modificó el horario del cierre de frontera terrestre y fluviales ahora se aplicará desde el sábado 12 de marzo a las 00 horas hasta el domingo a la medianoche,0,0,0,0,0,0,0,0
1234,"¡@user nunca nos falla y ahora su World Tour 2022 llega al Teatro Metropólitan! ¿Estás listo?
#PreventaCitibanamex: 17 y 18 de marzo",0,0,0,0,0,0,0,0
1235,La última compre responsable que hice fue el Airfryer y eso fue hace 2 años,0,0,0,0,0,0,0,0
1236,el lenguaje moldea porque el acto de lo que somos,0,0,0,0,0,0,0,0
1237,"Rodrigo Rato   condenado por corrupción   para explicarnos que los fondos europeos no se están repartiendo bien y son ""una gran oportunidad""   la ""pobreza va en aumento""   la ""recaudación en el tope"" o ""las tensiones geopolíticas de Rusia y Ucrania"". Rato: ""Yo soy pensionista""",0,0,0,0,0,0,0,0
1238,"https://elregional.com.mx/nos-decidimos   una reflexión de Monica Pimentel de 
@user con relación al 21 de Marzo Día Internacional del Sindrome de Down. OJO   es posible que se retome la caminata para este año!! #SindromeDeDown",0,0,0,0,0,0,0,0
1239,Hoy estoy muy   pero que muy contenta. Ya os contaré por qué.,0,0,0,0,0,0,0,0
1240,Trazos de impecable ambición y tortuga internet  #bartolache,0,0,0,0,0,0,0,0
1241,"Recuerda que ya están a la venta las prendas solidarias diseñadas por nuestros estudiantes durante el taller ""Colección 2030"" del #ProspectDesign.

Los beneficios irán destinados a ayudar a las víctimas de la guerra de Ucrania.",0,0,0,0,0,0,0,0
1242,El verdadero pueblo patriota nacido en esta tierra lucha día y noche   resiste y no se da por vencido   las mujeres a la vanguardia   haciendo lo que los tránsfugas y apátridas vendidos no pueden! Defender a nuestra patria! Es muy fácil hablar mal desde MAYAMI   MADRIZ y BOGOTÁ!,0,0,0,0,0,0,0,0
1243,Yo veo que todos salen de su consulta con el psicólogo bien decaídos   es normal? ,0,0,0,0,0,0,0,0
1244,me cago una y mil veces en la lluvia,0,0,0,0,0,0,0,0
1245,"Adri: si te digo que eres tú. Y que voy a esperar a que salgas  es que eres tú.

Madre mía",0,0,0,0,0,0,0,0
1246,#AHORA Incendio afecta a una vivienda con propagación a pastizales en el sector baipás   frente al edificio Teletón en #Coyhaique,0,0,0,0,0,0,0,0
1247,"Buses y microbuses cuyo trayecto les corresponde el Monumento al Divino Salvador del Mundo y Alameda Roosevelt   se desvían de su ruta sobre la Avenida Olímpica. Cabe recordar que en el primer lugar mencionado   la 
@user
 y 
@user
 mantienen controles de cobro de pasaje.",0,0,0,0,0,0,0,0
1248,Y por fin entendí   que a veces es mejor no insistir   no entusiasmarse   no pensar tanto   que sea lo que tenga que ser. Breve o eterno.,0,0,0,0,0,0,0,0
1249,"A todos nos va a llegar billete hoy.

Ese es mi deseo de sábado ",0,0,0,0,0,0,0,0
1250,que tu suegra te trate como si fueras su hija 10/10,0,0,0,0,0,0,0,0
1251,Sí   hace 10 años Bukele ganó la alcaldía de Nuevo Cuscatlán   desde entonces ha sido mentirá tras mentira. Prometió una inversión de $1  000   millones al municipio   todavía la están esperando.,0,0,0,0,0,0,0,0
1252,"#Nacionales | Por el delito de asesinato   la 
@user
 arrestó a Fernando José Magaña Ruiz   miembro de una estructura criminal. 

El sujeto contaba con una orden de captura por parte del Juez de Instrucción de Ahuachapán.",0,0,0,0,0,0,0,0
1253,Que agradable sensación de locura y amor,0,0,0,0,0,0,0,0
1254,"Buen provecho   y a ustedes les gusta el Sushi?
A mi me encanta",0,0,0,0,0,0,0,0
1255,"Qué chiva se esta poniendo la serie #ARCANE basada en
League of Legends.
Aunque no convence para jugar pero si esta recía.",0,0,0,0,0,0,0,0
1256,Mi abuela me acaba de decir que ya me deje de tatuar   que voy a parecer pared del centro,0,0,0,0,0,0,0,0
1257,#LoÚltimo | Se reporta un homicidio en residencial Palermo   calle principal   casa 4D   en San Salvador   al parecer se trata de un hombre al interior de la vivienda. Fotos: LPG/Javier Aparicio.,0,0,0,0,0,0,0,0
1258,"Pit stop MIA camino a Colombia al mundial de neurocirugía 
@WFNSHQ",0,0,0,0,0,0,0,0
1259,Men que triste venir a mi casa solo a tener bajones,0,0,0,0,0,0,0,0
1260,"Por años   la casa comunal de la Comunidad Najarro de Mejicanos estuvo ocupada por criminales.

Gracias al #PlanControlTerritorial ha sido recuperada y con las habilidades de privados de libertad del #PlanCeroOcio   ha sido restaurada. 

Gobierno del Presidente 
@user",0,0,0,0,0,0,0,0
1261,A lo mejor no era una situación de mucha urgencia   sino mi cerebro en estado de alerta.,0,0,0,0,0,0,0,0
1262,Hat-trick del mejor jugador de la historia! #CR7,0,0,0,0,0,0,0,0
1263,"""El odio no cabe en un cristiano. Aunque nos apaleen y nos quiten la vida tenemos que seguir amando y perdonando. Así nos enseñó Jesus   ¿verdad? ¡Padre   perdónalos   sepan o no sepan lo que hacen!” -Rutilio Grande   S.J. ",0,0,0,0,0,0,0,0
1264,Este mes saco mi primera canción como solista (sin colaboraciones)    me gasté mis ahorritos ojalá les guste   estoy bien nervioso,0,0,0,0,0,0,0,0
1265,Que asco lo prepotentes que son los policías de acá   una mierda man,0,0,0,0,0,0,0,0
1266,"A punto de comenzar el gran derby de jonrones 
Primera Ronda: 
- 3 minutos por jugador
- El jugador tiene derecho a 45 seg de descanso 
- Jugador con mas Jonrones pasa a la siguiente ronda ",0,0,0,0,0,0,0,0
1267,Mañana es el #Cumpleaños64 del Mágico González. ,0,0,0,0,0,0,0,0
1268,"No tengo pruebas pero tampoco dudas que 
@usario tiene secuestrada a 
@usuario para usarla en todos sus proyectos . ""Erase Una Vez (pero ya no)""  de 
@usuario tiene buena pinta la serie y buenas canciones.",0,0,0,0,0,0,0,0
1269,Hoy es el día que le pongo fin a la tristeza y me voy a walmart a comprar otra vez la cafetera porque esto ya no es vida.,0,0,0,0,0,0,0,0
1270,Para todo amenazan con lo mismo. Payasos ineptos.,0,0,0,0,0,0,0,0
1271,Ministro de Hacienda @user informa que están pensando en penas de cárcel para quienes incumplan con las 11 medidas para aliviar la crisis económica anunciadas por @user,0,0,0,0,0,0,0,0
1272,Lo que voy a decir es personal pero importante para mi,0,0,0,0,0,0,0,0
1273,El tiempo no me mueve   yo me muevo con el tiempo.,0,0,0,0,0,0,0,0
1274,"No sabía que estaba estudiando hostelería y turismo

Enserio   el robo es descarado. 
@user",0,0,0,0,0,0,0,0
1275,Perder tu cita en la barbería por quedarte dormido is another level ,0,0,0,0,0,0,0,0
1276,Pues avisarles que en tik tok ya aparece cuando ven el perfil de alguien JAJAJAJAJ,0,0,0,0,0,0,0,0
1277,Fluida la circulación vehicular en ambos sentidos sobre la calle El Pedregal.,0,0,0,0,0,0,0,0
1278,Imposible dormir con Bad Bunny de fondo en la casa del vecino   es insoportable,0,0,0,0,0,0,0,0
1279,Hola solo vengo a recordarles a las futuras mamás que la cuna no sirve de nada repito la cuna no la vas a usar.,0,0,0,0,0,0,0,0
1280,Y a que horas es la sesion extraordinaria para la aprobacion    la ley bitcoin la aprobaron 7 horas después de presentada en la asamblea.,0,0,0,0,0,0,0,0
1281,Esta nueva Asamblea le dará prioridad al estudio de estas iniciativas que solo buscan beneficiar la economía de las familias salvadoreñas. Trabajaremos   desde las comisiones correspondientes   para hacer el análisis pertinente,0,0,0,0,0,0,0,0
1282,El personal de la @user continua velando por el bienestar de los usuarios del transporte colectivo   realizando acciones preventivas en paradas de buses urbanos e interdepartamentales.,0,0,0,0,0,0,0,0
1283,Meet Joe Black es una de las películas que más me encantan y puedo verla completa sin dejar de sonreír por la actuación y la música. ,0,0,0,0,0,0,0,0
1284,Majeeeee por la gran puta que gente más irresponsable,0,0,0,0,0,0,0,0
1285,Obviamente el amor si existe   pero no lo vas a encontrar con alguien que no sabe lo que quiere.,0,0,0,0,0,0,0,0
1286,"La relación perfecta está compuesta por una persona que se estresa por cualquier cosa y por otra que vive diciendo ""tranqui amor"" a todo.",0,0,0,0,0,0,0,0
1287,no hay cosa tan buena como pasar dormido todo el sabadooo,0,0,0,0,0,0,0,0
1288,no quiero volver al punto de estar triste que ni siquiera yo soy betty la fea tenía ganas de ver,0,0,0,0,0,0,0,0
1289,Cuándo hay punches con salsa o alguasthe   no existe límite de tortillas he dicho,0,0,0,0,0,0,0,0
1290,Hay datos que se pueden ocultar un tiempo. Pero la realidad supera las reservas de información   y los datos siempre terminarán saliendo a la luz,0,0,0,0,0,0,0,0
1291,Otorgan medidas alternas a militares que asistieron a la audiencia por el caso Jesuitas,0,0,0,0,0,0,0,0
1292,Que bien motivar cambios positivos en las personas,0,0,0,0,0,0,0,0
1293,Trabajar sábado no es de Diosito   pero a meterle,0,0,0,0,0,0,0,0
1294,Quisiera ser de esas niñas fav de Dios que la regla les viene sin dolor y que les dura 3 días ,0,0,0,0,0,0,0,0
1295,Una persona fue asesinada al interior de una vivienda ubicada en la calle principal de la residencial Palermo   en las cercanías del bulevar Los Próceres de la capital salvadoreña.,0,0,0,0,0,0,0,0
1296,Cristiano Ronaldo rompió el mayor récord en la historia del fútbol. Con 806 goles ya es el máximo goleador histórico en el fútbol profesional.  Tuvieron que pasar 77 años para que alguien rompiera ese récord. INCREÍBLE,0,0,0,0,0,0,0,0
1297,Hay mensajes que te alegran el dia de una.,0,0,0,0,0,0,0,0
1298,Viajes largos y buena musica   buenisima terapia.,0,0,0,0,0,0,0,0
1299,"Que te pregunte por cosas que le contaste   aún esas que parecen sin importancia. 
¡Que bonito!",0,0,0,0,0,0,0,0
1300,La billetera ya se me andaba recuperando y el carro dice “no   mi ciela   me toca mantenimiento”,0,0,0,0,0,0,0,0
1301,Hoy estreché las manos de mujeres jóvenes deportistas de la zona norte de San Salvador ,0,0,0,0,0,0,0,0
1302,No tienen idea de lo feliz que me siento por haber logrado los chest en el Open y aún más lograr ser la mejor en SX de mi box  ,0,0,0,0,0,0,0,0
1303,"En qué momento cambie la palabra 
"" CADA PERSONA ES UN MUNDO DIFERENTE "" por "" TODOS SON SIEMPRE LA MISMA MIERDA NO ESPERO NADA DE NADIE """,0,0,0,0,0,0,0,0
1304,Te quiero contar algo que no le puedo contar a nadie mas porque solo me sentía segura contándote todo a vos,0,0,0,0,0,0,0,0
1305,"No amigos   la propuesta del FMLN el año pasado era quitar el IVA a la gasolina   no el COTRANS y el FEFE   además de que el descuento solo aplicaba para consumos altos de combustible   más de $40.

Vos querías poner 5 galones y no había descuento en absoluto. 
Que no te den paja.",0,0,0,0,0,0,0,0
1306,Necesito salír en mi moto y despejarme,0,0,0,0,0,0,0,0
1307,#ClimaSV | Se registra lluvia de débil intensidad se registra en los alrededores de #Zacatecoluca y San Juan Nonualco. #EN6,0,0,0,0,0,0,0,0
1308,"#DerbyJonrones⚾️ Yonathan Mendoza   de la 
@user   cerró la primera ronda con 17 estacazos.",0,0,0,0,0,0,0,0
1309,"Se aplaude esta medida  de regresar el dinero que se cobró como producto de la especulación..
Esperamos que pase lo mismo con los dineros cobrados en calidad de renta* por parte de las pandillas.o acaso  
¿el gobierno no quiere tocar a sus socios confiables.?",0,0,0,0,0,0,0,0
1310,"""No hay montaña que no podamos escalar   ni frontera que no podamos cruzar   ni límites que nos puedan detener. No tenemos que tener oro   ni plata para jugar el deporte que estamos haciendo   el que amamos   simplemente debemos tener pasión"": Mariano Rivera.",0,0,0,0,0,0,0,0
1311,"¿Es justificado el boicot cultural?

Tras la invasión de #Rusia a Ucrania   instituciones occidentales cancelaron contratos de artistas rusos o retiraron de su programación obras de creadores rusos. ",0,0,0,0,0,0,0,0
1312,Los puntuales vivimos un mar de minutos solos #Microcuentos,0,0,0,0,0,0,0,0
1313,Bien decía mi mamá a ningún metido le va bien,0,0,0,0,0,0,0,0
1314,Algún día voy a pedir un Uber moto de noche   nomás para vivir un momento Lana del Rey o  3MSC.,0,0,0,0,0,0,0,0
1315,Los miembros de Bangtan se harán presenten en la nueva de HBO   con esto volverán a ser parte de una película de Hollywood   ya que estarán en la banda sonora de ‘Moonshot’   cinta protagonizada por Lana Condor. ,0,0,0,0,0,0,0,0
1316,"#Politica | @user
 toma posesión como presidente pro-tempore de FOPREL. Los tema que le apuesta abordar en este organismo regional son: Educación   Salud   derechos de las mujeres migrantes   protección del medio ambiente    impacto de la pandemia y otros.",0,0,0,0,0,0,0,0
1317,Espero mi cajita de dulces mexicanos para mi cumpleaños ,0,0,0,0,0,0,0,0
